model,pred_len,data_id,learning_rate,inner_lr,meta_lr,rec_lambda,auxi_lambda,rank_ratio,lradj,train_epochs,patience,batch_size,auxi_batch_size,warmup_steps,meta_inner_steps,overlap_ratio,num_tasks,max_norm,auxi_loss,first_order,auxi_mode,auxi_type,pca_dim,reinit,use_weights,sample_attn,mse,mae,exp_dir
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,0.9,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4751357138156891,0.4631180465221405,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,0.9,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7122054100036621,0.5955097079277039,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,0.9,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.473687082529068,0.4621429443359375,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,0.9,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7121389508247375,0.595477819442749,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,0.9,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4753863513469696,0.462653785943985,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7120813131332397,0.5954697728157043,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.47631537914276123,0.46093690395355225,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7121316194534302,0.595495343208313,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4755052626132965,0.46083855628967285,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7121143937110901,0.5954891443252563,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.47694647312164307,0.46161627769470215,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,0.9,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7122049927711487,0.595515787601471,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,0.9,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4674805700778961,0.4613235592842102,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,0.9,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7121861577033997,0.5955033898353577,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,0.9,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4676145613193512,0.4612835943698883,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,0.9,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.712188184261322,0.5955051779747009,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,0.9,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.46975088119506836,0.4625559151172638,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_0.9_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7121188640594482,0.5954859852790833,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.47081291675567627,0.46939027309417725,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.712169349193573,0.5954868793487549,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4643898010253906,0.46111854910850525,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.7120858430862427,0.5954703688621521,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,720,ETTh1,0.001,0.001,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.4714628756046295,0.46916109323501587,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh1_720_0.0_1.0_0.001_0.001_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.6,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3535235524177551,0.3875133991241455,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.6,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.28485190868377686,0.3334813416004181,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.6,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.353863000869751,0.3877738416194916,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.6,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2875765562057495,0.3347949683666229,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.6,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3537317216396332,0.3876914083957672,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.6,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.28828004002571106,0.3349177837371826,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.8,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.353735089302063,0.3876982033252716,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.8,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.284270316362381,0.33096519112586975,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.8,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3538397252559662,0.3877514898777008,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.8,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2847367823123932,0.33119791746139526,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.8,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35388895869255066,0.3877498209476471,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,0.8,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2830278277397156,0.3304130733013153,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3536628782749176,0.3876095116138458,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2824023365974426,0.3308859169483185,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35363560914993286,0.3875923454761505,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.28260326385498047,0.3308395743370056,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35361790657043457,0.38758960366249084,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0002,0.0002,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2826073467731476,0.3306514620780945,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0002_0.0002_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.6,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35368338227272034,0.3876054883003235,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.6,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.28660961985588074,0.33548372983932495,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.6,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35378149151802063,0.3877464830875397,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.6,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2864505648612976,0.3359571397304535,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.6,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3537754416465759,0.38774946331977844,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.6,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2881444990634918,0.3368643820285797,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.6_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.8,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3539186120033264,0.38780274987220764,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.8,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.28279587626457214,0.3297024369239807,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.8,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35395240783691406,0.38779884576797485,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.8,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.28438642621040344,0.332986444234848,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.8,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3534682095050812,0.38748154044151306,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,0.8,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2854321300983429,0.333535373210907,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_0.8_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.3533632159233093,0.387432336807251,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2841203212738037,0.33096417784690857,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35329076647758484,0.3873876631259918,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2832659184932709,0.3319815993309021,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.35327693819999695,0.38739269971847534,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,96,ETTh2,0.0005,0.0005,0.2,0.0,1.0,1.0,type3,100,10,128,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.2803662121295929,0.3301394581794739,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ETTh2_96_0.0_1.0_0.0005_0.0005_0.2_type3_100_10_128_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
